ObjCoeff,Dual,y_lp_sum,RC,ylp,yint
2806,-1608.44,0.0413585,0,0.0415633,0
5538,-1825.39,1.19E-06,0,0,0
3397,-843.867,1.19E-06,0,0,0
1182,-20.0396,0.285217,0,0.284835,0
4283,-575.903,1.28E-05,0,1.47E-05,0
7383,-724.401,1.19E-06,0,0,0
2363,-1093.33,1.20E-06,0,0,0
2880,-1273.07,2.95E-05,0,0,0
5316,-7754.79,4.44E-05,0,0,0
1772,-16.1536,1.19E-06,0,0,0
6128,-1039.68,1.19E-06,0,0,0
3692,-764.684,1.19E-06,0,0,0
960,-0.402907,1.76E-06,0,0,0
7383,-2861.62,1.19E-06,0,0,0
4283,-1851.2,0.000201007,0,0,0
1182,-1716.75,0.999999,-67.6465,1,1
5464,-507.329,2.66E-05,0,0,0
5242,-1584.13,0.824291,0,0.824698,1
6645,-1240.89,1.19E-06,922.834,0,0
5169,-2400.71,3.04E-05,0,0,0
5685,-1816.58,0.175449,0,0.175302,0
7383,-2269.43,1.19E-06,0,0,0
3766,-4932.83,0.999863,0,0.999941,1
5316,-1700.16,1.19E-06,0,0,0
960,-400.481,0.00696612,0,0.00700629,0
3397,-1488.66,1.19E-06,0,0,0
5907,-2932.22,1.19E-06,0,0,0
1108,-1468.65,0.999999,0,1,1
7383,-352.97,1.19E-06,0,0,0
2142,-3395.91,5.68E-05,0,0,0
886,-768.7,1.40E-06,0,0,0
2363,-2227.98,0.643792,0,0.644107,1
2215,-421.3,0.999852,0,0.99996,1
2658,-582.795,0.999989,-11.1698,1,1
4209,-2997.04,0.714789,0,0.7152,1
5390,-5185.06,0.359407,0,0.358942,0
5685,-7888.06,0.000989824,0,0.00104067,0
7383,-192.054,7.45E-08,0,0,0
6793,-665.702,7.45E-08,0,0,0
5612,-6191.85,0.999962,0,0.999998,1
5685,-2153.75,0.00319461,0,0.00271157,0
2658,-677.118,0.0284876,0,0.0284928,0
6940,-773.591,7.45E-08,0,0,0
5316,-1830.16,7.45E-08,0,0,0
2806,-2411,7.45E-08,0,0,0
1034,-1311.71,1,-1435.25,1,1
7383,-214.601,7.45E-08,0,0,0
1403,-1098.15,0.99998,0,1,1
6940,-9640.68,1.55E-05,0,0,0
6424,-3709.02,4.78E-05,0,8.49E-06,0
5095,-1791.08,7.45E-08,0,0,0
1329,-590.425,0.111892,0,0.112433,0
1182,-25.9605,0.999966,0,0.999992,1
4356,-2400.32,7.45E-08,0,0,0
7383,-973.581,7.45E-08,0,0,0
2585,-12.359,0.000170305,0,0,0
813,-2858.92,1,-956.847,1,1
1625,-1562.63,1,-887.704,1,1
6202,-3990.46,7.45E-08,0,0,0
3397,-926.765,7.45E-08,0,0,0
4873,-252.969,7.45E-08,0,0,0
2068,-1909.16,0.993299,0,0.993527,1
7383,-89.2498,7.45E-08,0,0,0
5169,-3247.85,6.30E-05,0,0,0
739,-110.149,0.999939,0,1,1
3028,-182.482,7.45E-08,0,0,0
3470,-244.791,7.45E-08,0,0,0
6645,-621.455,7.45E-08,0,0,0
7310,-399.439,7.45E-08,0,0,0
5390,-95.3839,7.45E-08,0,0,0
5169,-9.27912,7.45E-08,0,0,0
7383,-1559.15,7.45E-08,0,0,0
6645,-5010.84,4.12E-06,0,0,0
3840,-3022.6,0.00011983,0,1.28E-05,0
1920,-1405.43,0.000201496,0,6.29E-05,0
4799,-2688.83,7.45E-08,0,0,0
5685,-3218.43,2.03E-05,0,0,0
1551,-1864.39,0.999841,0,1,1
3840,-3080.78,0.190994,0,0.191788,0
7383,-26.5286,7.45E-08,0,0,0
4873,-3439.05,2.54E-06,0,0,0
3101,-1766.15,0.999909,0,0.999992,1
2511,-2018.05,0.511966,0,0.511621,1
2806,-1605.81,0.0306968,0,0.0311444,0
5538,-2182.51,7.45E-08,0,0,0
3397,-805.025,7.45E-08,0,0,0
1182,-3.66531,0.183322,0,0.183238,0
4283,-3218.02,7.60E-06,0,0,0
7383,-68.9392,7.45E-08,0,0,0
2363,-21.6699,7.45E-08,0,0,0
2880,-1893.31,7.74E-05,0,8.37E-07,0
5316,-4951.16,3.49E-05,0,0,0
1772,-9.52744,7.45E-08,0,0,0
6128,-1406.35,7.45E-08,0,0,0
3692,-273.215,7.45E-08,0,0,0
960,-2.27936,0.000218972,3.97383,0,0
7383,-642.829,7.45E-08,0,0,0
4283,-105.568,0.000382794,0,0.000405593,0
1182,-735.795,0.999922,-45.443,0.999949,1
5464,-395.176,7.96E-05,0,0,0
5242,-1748.29,0.546218,0,0.546037,1
6645,-614.916,7.45E-08,0,0,0
5169,-1134.07,0.000108072,0,4.95E-06,0
5685,-1697.04,0.453211,0,0.453552,0
7383,-1548.25,7.45E-08,0,0,0
3766,-4168.59,0.997126,0,0.996671,1
5316,-2190.63,7.45E-08,0,0,0
960,-346.112,0.00124421,0,0.000920156,1
3397,-3535.34,7.45E-08,0,0,0
5907,-2381.14,0.000122582,0,4.01E-05,0
1108,-2617.88,0.999945,-513.953,1,1
7383,-91.8153,7.45E-08,0,0,0
2142,-2323.46,0.000375825,0,6.22E-05,0
886,-410.712,5.42E-06,0,0,0
2363,-1520.57,0.994185,0,0.99625,1
2215,-8.87503,0.999687,0,1,1
2658,-34.678,1,-410.814,1,1
4209,-3483.98,0.816611,0,0.816774,1
5390,-2684.29,0.457346,0,0.457261,0
5685,-5320.72,0.0067335,0,0.00660318,0
7383,-686.929,2.38E-06,5402.13,0,0
6793,-1985.24,2.38E-06,0,0,0
5612,-7332.5,0.999959,0,1,1
5685,-3404.13,0.000534111,0,4.19E-12,0
2658,-2051.28,0.0004893,33.8773,-8.81E-13,0
6940,-2373.35,2.38E-06,3048.22,0,0
5316,-3299.58,2.38E-06,1274.76,0,0
2806,-2436.9,2.38E-06,271.228,0,0
1034,-2735.73,0.999997,-734.891,1,1
7383,-311.473,2.38E-06,5945.65,0,0
1403,-1839.2,0.999719,0,1,1
6940,-8135.47,3.65E-06,364.146,0,0
6424,-4720.47,2.04E-05,0,0,0
5095,-5040.61,2.38E-06,0,0,0
1329,-23.7084,0.349046,0,0.349831,0
1182,-1.21E-46,0.999968,0,1,1
4356,-3652.56,2.38E-06,0,0,0
7383,-257.932,2.38E-06,6493.54,0,0
2585,-110.538,0.000466189,0,0,0
813,-382.192,0.999997,-570.123,1,1
1625,-914.295,0.999997,-1938.47,1,1
6202,-4046.87,2.38E-06,0,1.73E-13,0
3397,-1765.14,2.38E-06,0,0,0
4873,-219.742,2.38E-06,0,0,0
2068,-1990.31,0.9955,0,0.996327,1
7383,-202.339,2.38E-06,6979.85,0,0
5169,-5045.31,7.24E-06,0,1.11E-13,0
739,-45.4561,0.999992,0,1,1
3028,-886.404,2.38E-06,1878.21,0,0
3470,-565.484,2.38E-06,1212.21,0,0
6645,-193.268,2.38E-06,6372.34,0,0
7310,-1251.28,2.38E-06,6327.79,0,0
5390,-796.633,2.38E-06,2284.63,0,0
5169,-166.153,2.38E-06,0,0,0
7383,-1693.25,2.38E-06,3403.59,0,0
6645,-5179.64,2.38E-06,0,0,0
3840,-3098.87,0.000109958,0,0,0
1920,-1694.84,0.000389642,0,0,0
4799,-4419.71,2.42E-06,0,0,0
5685,-5112.28,2.38E-06,0,0,0
1551,-3062.58,0.999878,0,1,1
3840,-3995.28,0.000106424,0,0,1
7383,-312.605,2.38E-06,4704.64,0,0
4873,-2316.04,0.00013607,427.354,0,0
3101,-1858.54,0.999993,-804.903,1,1
2511,-1276.12,0.593057,0,0.592244,1
2806,-1618.7,0.000353488,0,6.39E-13,0
5538,-965.788,2.38E-06,3750.27,0,0
3397,-570.022,2.38E-06,748.204,0,0
1182,-62.0759,0.172026,0,0.172549,0
4283,-3637.21,5.66E-06,0,0,0
7383,-128.273,2.38E-06,0,0,0
2363,-556.092,2.39E-06,1703.83,0,0
2880,-4669.52,1.60E-05,0,0,0
5316,-3861.81,0.000162063,0,0,0
1772,-77.243,2.38E-06,0,0,0
6128,-753.27,2.38E-06,5252.56,0,0
3692,-304.586,2.38E-06,3125.28,0,0
960,-5.94E-23,0.000130229,0,0,0
7383,-372.206,2.38E-06,3083.65,0,0
4283,-690.671,0.00020145,132.019,0,0
1182,-2510.79,0.998968,0,1,1
5464,-734.509,6.87E-05,128.789,0,0
5242,-1678.8,0.681035,0,0.678021,1
6645,-2040.54,2.38E-06,958.408,0,0
5169,-492.266,6.07E-05,0,0,0
5685,-3179.39,0.318641,0,0.321979,0
7383,-537.901,2.38E-06,7223.13,0,0
3766,-3665.48,0.999278,-20.6448,1,1
5316,-2188.76,2.38E-06,2164.92,0,0
960,-0.395895,0.00385121,0,0.00410037,0
3397,-2445.48,2.38E-06,0,0,0
5907,-2449.71,0.000186894,0,2.97E-13,0
1108,-996.032,0.999997,-359.928,1,1
7383,-130.341,2.38E-06,0,0,0
2142,-1995.85,5.32E-05,0,0,0
886,-654.822,2.89E-06,368.344,0,0
2363,-2299.94,0.661718,0,0.662931,1
2215,-110.538,0.999462,0,1,1
2658,-1605.3,0.999711,0,1,1
4209,-3792.33,0.828173,0,0.827451,1
5390,-5106.81,0.40667,0,0.407756,0
5685,-4873.62,0.00014032,0,0,0
1477,-181.812,0.04237,0,0.0420389,0
1359,-666.832,4.44E-15,0,0,0
1123,-5469.44,1,-3345.42,1,1
1137,-712.477,0.655258,0,0.656871,1
532,-42.3027,0.957642,0,0.958453,1
1388,-689.143,0.996474,0,0.99656,1
1064,-337.673,0.000218246,0,-2.97E-13,0
562,-745.553,4.80E-07,15.8454,0,1
207,-1246.91,1,-1315.83,1,1
1477,-197.918,4.44E-15,755.031,0,0
281,-0.979917,1,-74.1473,1,1
1388,-1113.24,0.623014,0,0.623472,0
1285,-1460.12,0.727025,0,0.72712,1
1019,-128.214,0.134903,0,0.135824,0
266,-2.5785,0.459693,0,0.458822,1
237,-22.6732,1,-404.48,1,1
872,-191.478,0.0553654,0,0.0547622,0
1477,-4.09E-198,1,0,1,1
517,-62.7238,0.578895,0,0.577806,1
163,-866.319,1,-1358.44,1,1
325,-3341.41,1,-3603.84,1,1
1241,-1801.84,1,-1484.74,1,1
680,-767.503,0.896493,0,0.897362,1
975,-619.801,1,-358.818,1,1
414,-51.3292,1,-691.272,1,1
1477,-37.9292,1.41E-09,46.6576,0,0
1034,-225.982,0.752398,0,0.752314,1
148,-1347.83,1,-894.118,1,1
606,-425.148,9.52E-09,0,0,0
694,-1.0939,0.236776,0,0.237087,0
1329,-802.44,2.89E-09,146.244,0,0
1462,-148.529,4.44E-15,969.624,0,0
1078,-684.056,0.0108264,0,0.0105986,0
1034,-1602.1,2.76E-09,104.121,0,0
1477,-747.627,0.646446,0,0.644845,1
1329,-1326.15,0.0434673,0,0.0439799,0
768,-45.3571,0.752417,0,0.752314,1
384,-137.057,0.558146,0,0.556984,0
960,-143.534,4.44E-15,196.32,0,0
1137,-394.555,0.0333333,0,0.0329583,0
311,-45.9391,1,-960.361,1,1
768,-550.39,1,-171.387,1,1
1477,-103.153,4.44E-15,478.766,0,0
975,-665.059,0.999999,-87.3016,1,1
621,-180.789,0.954935,0,0.955163,1
503,-56.5403,1,-123.678,1,1
562,-39.8719,0.0605855,0,0.060882,1
1108,-366.305,4.44E-15,331.803,0,0
680,-253.585,4.83E-08,183.592,0,0
237,-182.956,1,-16.8951,1,1
857,-2130.72,0.0450641,0,0.0448372,0
1477,-13.3202,0.136787,0,0.135824,0
473,-499.925,0.11474,0,0.113551,1
576,-633.916,0.0273167,0,0.0270134,0
1064,-1175.75,0.269222,0,0.270072,0
355,-14.8468,4.44E-15,93.1762,0,0
1226,-98.001,4.44E-15,889.181,0,0
739,-245.507,4.44E-15,0,0,0
192,-628.69,0.0518866,0,0.0523434,1
1477,-831.48,0.0219353,0,0.0211615,0
857,-433.938,0.509232,0,0.509483,0
237,-1125.5,1,-1393.28,1,1
1093,-905.737,0.00628801,0,0.00731819,0
1049,-996.021,0.711811,0,0.712309,1
1329,-1593.15,0.00721874,0,0.00541756,0
1034,-454.748,0.390791,0,0.392928,1
1137,-1292.51,1,-427.227,1,1
1477,-27.8598,9.16E-09,0,0,0
754,-837.343,0.4702,0,0.472496,1
1064,-86.6638,5.09E-11,149.245,0,0
192,-538.003,0.0990649,0,0.0968969,0
680,-19.6359,1.07E-05,0,0,0
1182,-666.994,1,-50.4168,1,1
222,-918.873,1,-52.8377,1,1
1477,-1224.2,0.44728,0,0.448867,0
429,-505.144,0.000425917,0,0.000542303,0
178,-38.386,0.4238,0,0.421109,1
473,-994.625,1,-130.617,1,1
443,-234.805,0.185949,0,0.185605,0
532,-741.873,1,-823.218,1,1
842,-1262.98,1,-399.333,1,1
1078,-1235.47,0.507633,0,0.506887,1
1137,-1071.3,0.116778,0,0.118068,0
1477,-246.838,0.0131922,0,0.0129746,0
1359,-565.411,4.55E-12,57.1106,0,0
1123,-4703.64,1,-4126.87,1,1
1137,-732.418,0.785692,0,0.783908,0
532,-8.94332,0.986808,0,0.987025,1
1388,-146.002,1,-434.225,1,1
1064,-709.957,1.27E-11,187.468,0,0
562,-528.524,0.00872304,0,0.00733629,1
207,-1161.83,1,-2023.4,1,1
1477,-80.3806,4.55E-12,1028.19,0,0
281,-691.99,0.999983,-249.883,1,1
1388,-1179.81,0.220911,0,0.222177,0
1285,-819.758,0.63457,0,0.636136,1
1019,-307.653,0.175371,0,0.175738,0
266,-0.900151,0.654769,0,0.654323,1
237,-28.1239,1,-344.979,1,1
872,-338.19,0.169861,0,0.169939,0
1477,-7.52E-158,1,0,1,1
517,-250.379,0.807006,0,0.800965,1
163,-1352.85,1,-1339.56,1,1
325,-2483.04,1,-3640.63,1,1
1241,-1426.05,1,-1239.81,1,1
680,-167.895,0.925181,0,0.924295,1
975,-203.838,1,-336.159,1,1
414,-519.894,1,-666.653,1,1
1477,-828.448,4.55E-12,1152.36,0,0
1034,-558.21,0.515638,0,0.515956,1
148,-8.68107,1,-727.004,1,1
606,-370.363,1.27E-11,232.081,0,0
694,-3.28709,0.189604,0,0.188126,0
1329,-919.169,4.55E-12,949.072,0,0
1462,-621.541,4.55E-12,886.88,0,0
1078,-8.93541,0.875209,0,0.876573,0
1034,-510.165,1.27E-11,270.508,0,0
1477,-770.141,0.634584,0,0.636136,1
1329,-697.564,4.59E-05,165.084,0,1
768,-436.466,0.823939,0,0.823615,1
384,-159.378,0.423559,0,0.425795,1
960,-450.673,4.55E-12,125.054,0,0
1137,-673.72,0.325592,0,0.326378,0
311,-476.61,1,-941.871,1,1
768,-786.599,1,-124.948,1,1
1477,-292.599,4.55E-12,291.713,0,0
975,-123.139,1,0,1,1
621,-803.342,0.928476,0,0.930057,1
503,-719.259,1,-502.681,1,1
562,-211.148,0.875209,0,0.876573,0
1108,-619.652,4.55E-12,309.589,0,0
680,-549.023,4.55E-12,300.6,0,0
237,-2.79055,1,-145.211,1,1
857,-571.879,0.0712931,0,0.0699434,0
1477,-0.788345,0.124791,0,0.123427,1
473,-31.0909,0.0662635,0,0.0658322,0
576,-17.6687,0.0588128,0,0.0576758,1
1064,-538.03,0.175811,0,0.175738,0
355,-0.343821,4.55E-12,0,0,0
1226,-164.503,4.55E-12,769.955,0,0
739,-624.112,4.82E-09,382.687,0,0
192,-5.72444,0.00411628,0,0.00624668,0
1477,-182.382,0.0369119,0,0.0374654,0
857,-180.35,0.708812,0,0.70788,1
237,-1610.58,1,-2059.91,1,1
1093,-235.094,0.00492807,0,0.00314879,0
1049,-426.617,0.949547,0,0.95087,1
1329,-318.482,0.0422099,0,0.0409941,0
1034,-435.577,0.22068,0,0.222177,0
1137,-1739.39,1,-1096.02,1,1
1477,-121.747,5.71E-12,0,0,0
754,-560.211,0.527272,0,0.521614,1
1064,-215.162,5.39E-07,0,0,0
192,-27.8708,0.00568249,0,0.00586622,0
680,-103.189,0.0370887,0,0.0378526,0
1182,-489.095,1,-28.8142,1,1
222,-10.4284,1,-93.2152,1,1
1477,-222.91,0.464235,0,0.4628,0
429,-499.399,0.000213909,0,0,0
178,-5.4708,0.260123,0,0.26961,1
473,-212.209,1,-359.558,1,1
443,-162.845,0.309573,0,0.310957,0
532,-551.505,1,-830.039,1,1
842,-567.413,1,-770.63,1,1
1078,-354.641,0.613739,0,0.612509,1
1137,-654.191,0.175811,0,0.175738,0
1477,-76.1839,0.0240581,0,0.0224238,0
1359,-1090.62,2.06E-06,77.5102,0,0
1123,-5904.11,1,-3293.73,1,1
1137,-709.937,0.696514,0,0.694962,1
532,-8.74E-21,0.975935,0,0.977576,1
1388,-3010.77,0.999958,-113.927,1,1
1064,-696.281,4.72E-06,25.5971,0,0
562,-679.103,9.40E-06,0,0,0
207,-4069.84,1,-1877.86,1,1
1477,-1366.14,3.64E-11,0,0,0
281,-224.101,0.999998,-211.26,1,1
1388,-1574.62,0.310146,0,0.312287,0
1285,-1042.15,0.664657,0,0.663805,0
1019,-1679.11,0.0723526,0,0.0729721,1
266,-210.224,0.448803,0,0.44934,1
237,-1075.87,1,-459.994,1,1
872,-1450.62,0.231874,0,0.232871,0
1477,-2.96E-16,1,0,1,1
517,-528.357,0.783927,0,0.77416,1
163,-1700.13,1,-1250.23,1,1
325,-3013.68,1,-3189.41,1,1
1241,-2898.61,1,-1223.14,1,1
680,-618.826,1,-174.98,1,1
975,-644.453,1,-520.831,1,1
414,-1353.37,1,-886.649,1,1
1477,-243.902,9.53E-11,0,0,0
1034,-1185.87,0.565167,0,0.570052,1
148,-3800.91,1,-1706.31,1,1
606,-483.542,1.02E-10,0,0,0
694,-0.408022,0.408868,0,0.406785,0
1329,-255.651,3.64E-11,961.765,0,0
1462,-292.437,3.64E-11,0,0,0
1078,-25.933,0.146514,0,0.128512,0
1034,-1454.56,1.84E-06,0,0,0
1477,-2260.57,0.406543,0,0.407283,0
1329,-1634.18,9.31E-05,0,0,0
768,-1182.71,0.773533,0,0.777948,1
384,-547.839,0.662632,0,0.668583,0
960,-1051.28,3.64E-11,57.4053,0,0
1137,-1654.57,0.363679,0,0.359618,0
311,-1879.2,1,-881.61,1,1
768,-777.668,1,-25.3396,1,1
1477,-410.966,3.64E-11,375.86,0,0
975,-1360.2,0.999997,-94.6759,1,1
621,-228.102,0.94144,0,0.94147,1
503,-418.9,1,-101.733,1,1
562,-39.5975,0.645233,0,0.658727,1
1108,-730.838,3.64E-11,558.367,0,0
680,-377.666,1.42E-06,0,0,0
237,-111.765,1,-197.107,1,1
857,-230.701,0.0585588,0,0.0585295,0
1477,-3.31892,0.208253,0,0.212761,0
473,-476.915,3.64E-11,0,0,0
576,-1000.39,0.369086,0,0.377388,1
1064,-853.174,0.408868,0,0.406785,1
355,-105.115,3.64E-11,0,0,0
1226,-97.39,3.64E-11,0,0,0
739,-207.797,3.66E-06,0,0,0
192,-204.407,0.0376045,0,0.0331574,0
1477,-1325.17,0.0115392,0,0.0118792,0
857,-466.386,0.600112,0,0.602426,1
237,-3179.41,1,-1929.34,1,1
1093,-1348.3,0.0333403,0,0.0292189,0
1049,-877.366,0.988461,0,0.988121,1
1329,-1503.19,0.0448428,0,0.0441885,0
1034,-682.271,0.310165,0,0.312287,0
1137,-3101.5,1,-831.497,1,1
1477,-1511.38,8.36E-07,0,0,0
754,-1010.31,0.58065,0,0.579902,1
1064,-1498.69,4.21E-05,0,0,0
192,-125.064,0.000291817,0,0,0
680,-79.078,0.0663129,0,0.0667635,0
1182,-260.364,0.999993,-4.18661,1,1
222,151.012,1,-62.5384,1,1
1477,-1670.74,0.628753,0,0.629003,1
429,-120.105,3.30E-05,0,0,0
178,-150.051,0.0969909,0,0.0904547,1
473,-942.586,1,-283.029,1,1
443,-458.352,0.169575,0,0.167858,0
532,-1158.23,1,-410.379,1,1
842,-1302.01,1,-979.38,1,1
1078,-1263.3,0.663877,0,0.663267,1
1137,-412.142,0.184589,0,0.185931,1
14766,-9131.25,0.0708454,0,0.0711272,0
13585,-3200.5,3.47E-17,7549.98,0,0
11223,-12931.2,0.80982,0,0.81098,1
11370,-5343.99,0.119335,0,0.117893,0
5316,-7416.01,0.929155,0,0.928873,1
13880,-11222.2,0.907194,0,0.906392,1
10632,-2595.39,3.47E-17,4076.8,0,0
5612,-2092.68,3.47E-17,3857.2,0,0
2068,-5482.25,1,-3630.73,1,1
14766,-7699.11,0.0270402,0,0.0273098,0
2806,-3222.43,0.999556,-63.1088,1,1
13880,-5597.87,3.47E-17,5365.87,0,0
12847,-10370.9,0.421103,0,0.423314,1
10189,-2481.7,0.275334,0,0.27652,0
2658,-22.1276,0.798729,0,0.798841,1
2363,-95.88,1,-3176.41,1,1
8712,-2912.25,0.450753,0,0.446705,0
14766,-6.27E-199,1,0,1,1
5169,-3087.16,0.185412,0,0.185007,1
1625,-979.664,0.642213,0,0.639171,1
3249,-5782.81,1,-6925.97,1,1
12404,-11651,1,-75.3355,1,1
6793,-6092.93,5.70E-17,958.766,0,0
9746,-4250.04,0.845255,0,0.845901,1
4135,-820.122,1,-844.642,1,1
14766,-6086.93,0.144441,0,0.143717,0
10337,-4083.6,0.254308,0,0.255332,0
1477,-2501.83,1,-2069.71,1,1
6055,-2600.35,0.0161687,0,0.0143553,1
6940,-2878.7,3.84E-05,0,0,0
13290,-1107.66,3.47E-17,5513.65,0,0
14619,-793.399,3.47E-17,11686.9,0,0
10780,-396.846,0.617875,0,0.618784,1
10337,-1883.44,3.47E-17,4339.17,0,0
14766,-1510.01,0.61442,0,0.616951,1
13290,-5755.63,3.47E-17,4517.47,0,0
7679,-4230.2,0.277076,0,0.273825,0
3840,-1985.92,0.108491,0,0.109224,0
9598,-3504.34,3.47E-17,2621.85,0,0
11370,-6138.1,1.32E-05,0,0,0
3101,-924.485,1,-2225.69,1,1
7679,-2390.93,0.108491,0,0.109224,0
14766,-7333.45,0.151188,0,0.151503,1
9746,-9070.43,0.845941,0,0.846312,0
6202,-1025.87,0.664888,0,0.665551,1
5021,-1890.68,0.992737,0,0.992361,1
5612,-1877.59,0.227826,0,0.227117,0
11075,-2419.19,3.47E-17,5559.17,0,0
6793,-2413.5,0.111881,0,0.110524,0
2363,-2838.05,1,-2618.33,1,1
8565,-6345.9,0.0720431,0,0.0724214,0
14766,-2719.72,0.1543,0,0.154099,0
4726,-2939.23,9.80E-05,0,0,0
5759,-1012.42,0.601929,0,0.603539,1
10632,-6490.85,0.385542,0,0.383049,0
3544,-368.883,3.47E-17,1392.1,0,0
12256,-4925.92,3.47E-17,0,0,0
7383,-5879.11,3.47E-17,1772.41,0,1
1920,-405.966,0.109913,0,0.110106,0
14766,-1581.06,0.0437763,0,0.0435736,0
8565,-5021.45,0.59284,0,0.592658,1
2363,-5058.54,1,-3390.61,1,1
10927,-2709.99,1.36E-12,2318.87,0,0
10484,-2519.99,0.694632,0,0.694654,1
13290,-3425.2,3.61E-06,1160.98,0,0
10337,-1141.55,0.261589,0,0.261773,0
11370,-5598.5,0.363384,0,0.363769,0
14766,-10335.7,0.0435109,0,0.0435736,0
7531,-4690.15,3.84E-05,0,0,0
10632,-10378.3,3.83E-11,445.664,0,0
1920,-3829.1,0.137594,0,0.138637,1
6793,-3100.7,0.0656371,0,0.0635607,0
11813,-17098.6,0.999963,0,1,1
2215,-5432.65,1,-581.64,1,1
14766,-15988.3,0.143685,0,0.144872,0
4283,-6138.61,0.0661508,0,0.0682796,0
1772,-689.089,0.66499,0,0.665551,1
4726,-6112.19,0.548343,0,0.548672,1
4430,-3228.2,0.143751,0,0.146459,0
5316,-11458.2,1,-857.679,1,1
8417,-8820.55,0.933576,0,0.935969,1
10780,-11822.3,0.0972888,0,0.0949349,1
11370,-8508.81,0.38558,0,0.383049,0
14766,-97.7138,0.193155,0,0.192891,1
13585,-2324.82,3.47E-17,3495.22,0,0
11223,-6570.23,0.498333,0,0.499661,1
11370,-3355.6,0.806845,0,0.807109,0
5316,-270.956,0.999542,0,0.999174,1
13880,-3683.83,0.916958,0,0.916201,0
10632,-694.344,5.50E-10,0,0,0
5612,-898.723,3.47E-17,533.663,0,0
2068,-2744.35,1,-4785.25,1,1
14766,-740.406,0.0832384,0,0.083124,0
2806,-1027.04,1,-212.563,1,1
13880,-3896.27,3.47E-17,7206.88,0,0
12847,-6173.41,0.327496,0,0.327817,1
10189,-4235.91,5.53E-06,0,0,0
2658,-3.69824,0.58926,0,0.589059,0
2363,-651.205,1,-2908.7,1,1
8712,-3245.16,0.329551,0,0.331283,1
14766,-43.0442,1,0,1,1
5169,-2641.12,0.280845,0,0.280884,1
1625,-606.754,1,-274.479,1,1
3249,-4678.32,1,-6471.91,1,1
12404,-6085.4,1,-266.394,1,0
6793,-1751.65,5.29E-16,469.695,0,0
9746,-4892.33,0.613059,0,0.613614,1
4135,-514.059,1,-175.705,1,1
14766,-1153.97,0.082158,0,0.0824603,1
10337,-4714.02,0.51233,0,0.510282,0
1477,-65.3997,1,-1128.13,1,1
6055,-303.382,3.47E-17,1877.44,0,0
6940,-854.03,0.295395,0,0.295218,0
13290,-388.203,3.47E-17,0,0,0
14619,-283.815,3.47E-17,12810.4,0,0
10780,-1195.05,0.688447,0,0.689638,0
10337,-1154.58,3.47E-17,3573.78,0,0
14766,-852.63,0.40921,0,0.409564,1
13290,-4624.21,3.47E-17,4097.65,0,0
7679,-4353.09,0.42492,0,0.424751,0
3840,-1604.01,0.165869,0,0.165685,0
9598,-3697.25,3.47E-17,3582.47,0,0
11370,-7218.38,4.55E-13,364.586,0,0
3101,-3389.77,1,-2553.35,1,1
7679,-1910.05,3.47E-17,3711.8,0,0
14766,-5835.73,0.123945,0,0.123927,0
9746,-1846,0.890308,0,0.890211,0
6202,-913.163,0.613228,0,0.613843,1
5021,-1466.13,1,-340.787,1,1
5612,-145.536,0.570048,0,0.572167,0
11075,-1397.57,3.47E-17,6129.93,0,0
6793,-1529.73,0.115763,0,0.115699,0
2363,-1366.94,1,-2157.47,1,1
8565,-2840.48,0.147063,0,0.146532,1
14766,-5.38901,0.311553,0,0.310362,1
4726,-219.578,1.28E-05,1521.07,0,0
5759,-61.508,0.403305,0,0.403417,0
10632,-2212.47,0.295395,0,0.295218,0
3544,-342.851,3.47E-17,1050.45,0,0
12256,-2577.32,3.00E-10,0,0,0
7383,-992.439,3.47E-17,1268.13,0,0
1920,-140.549,0.224421,0,0.223647,0
14766,-528.528,0.102745,0,0.103317,1
8565,-163.824,0.628481,0,0.627261,0
2363,-3498.05,1,-3038.82,1,1
10927,-2771.58,0.0729133,0,0.0725658,0
10484,-4276.57,0.716142,0,0.716669,0
13290,-1807.19,0.189302,0,0.189065,0
10337,-536.695,0.187673,0,0.187806,0
11370,-4407.31,0.441885,0,0.442161,0
14766,-1467.88,0.0837241,0,0.0837989,1
7531,-2424.09,0.295395,0,0.295218,0
10632,-4133.03,1.64E-09,942.105,0,0
1920,-163.671,0.297127,0,0.300253,0
6793,-34.4034,0.215867,0,0.215886,0
11813,-7881.23,0.934802,0,0.933387,1
2215,-904.242,1,-684.284,1,1
14766,-4341.36,0.204577,0,0.203677,1
4283,-1259.61,0.130128,0,0.130764,0
1772,-506.444,0.613661,0,0.614014,0
4726,-1630.58,0.94627,0,0.946569,1
4430,-2185.03,3.47E-17,666.414,0,1
5316,-1445.93,1,-1054.52,1,1
8417,-3642.63,0.590978,0,0.591223,0
10780,-6842.32,0.165085,0,0.165186,0
11370,-1151.42,0.295395,0,0.295218,0
14766,-4689.17,0.114814,0,0.114748,0
13585,-3034.84,2.78E-16,9465.92,0,0
11223,-11640.1,0.537473,0,0.534286,1
11370,-6427.91,0.204054,0,0.213669,0
5316,-6006.02,0.946127,0,0.946531,1
13880,-14148.4,0.885186,0,0.885252,1
10632,-3998.83,2.78E-16,5851.92,0,0
5612,-1875.34,2.78E-16,3134.91,0,0
2068,-6857.87,1,-3982.23,1,1
14766,-8783.64,0.0541164,0,0.0539292,0
